query,status,ms,results
q00299.rq,OK,383.4,100000
q00300.rq,OK,42.7,2393
q00301.rq,OK,428.3,100000
q00302.rq,OK,2.4,13
q00303.rq,OK,289.8,100000
q00304.rq,OK,282.3,100000
q00305.rq,OK,1.2,358
q00306.rq,OK,161.3,100000
q00307.rq,OK,938.9,100000
q00308.rq,OK,9.8,124
q00309.rq,OK,413.1,100000
q00310.rq,OK,55.1,100000
q00311.rq,OK,49.9,100000
q00312.rq,OK,50.6,100000
q00313.rq,OK,441.9,100000
q00314.rq,OK,7.0,159
q00315.rq,OK,70.7,100000
q00316.rq,OK,13.2,167
q00317.rq,OK,870.1,100000
q00318.rq,OK,30.7,3402
q00319.rq,OK,2.4,21
q00320.rq,OK,49.8,100000
q00321.rq,OK,163.3,100000
q00322.rq,OK,53.3,100000
q00323.rq,OK,2.9,112
q00324.rq,OK,31.9,430
q00325.rq,OK,52.6,100000
q00326.rq,OK,134.0,12026
q00327.rq,OK,871.2,100000
q00328.rq,OK,22.3,580
q00329.rq,OK,49.6,100000
q00330.rq,OK,46.7,100000
q00331.rq,OK,165.0,100000
q00332.rq,OK,302.2,100000
q00333.rq,OK,239.0,100000
q00334.rq,OK,3.6,665
q00335.rq,OK,57.3,100000
q00336.rq,OK,29.1,5683
q00337.rq,OK,148.3,100000
q00338.rq,OK,53408.7,100000
q00339.rq,OK,57.2,51224
q00340.rq,OK,76.0,100000
q00341.rq,OK,46.9,100000
q00342.rq,OK,51.8,100000
q00343.rq,OK,134.0,100000
q00344.rq,OK,23.9,13319
q00345.rq,OK,14.8,8760
q00346.rq,OK,3273.6,51
q00347.rq,OK,3300.9,1
q00348.rq,OK,12.9,4814
q00349.rq,OK,307.4,100000
q00350.rq,OK,1.0,75
q00351.rq,OK,916.1,100000
q00352.rq,OK,80.7,100000
q00353.rq,OK,1785.0,12203
q00354.rq,OK,3732.7,13087
q00355.rq,OK,1307.9,100000
q00356.rq,OK,3725.4,8504
q00357.rq,OK,4592.5,1327
q00358.rq,OK,4999.5,109
q00359.rq,OK,190.4,100000
q00360.rq,OK,3313.6,10
q00361.rq,OK,387.9,100000
q00362.rq,OK,0.9,0
q00363.rq,OK,282.0,100000
q00364.rq,OK,243.9,100000
q00365.rq,OK,245.5,100000
q00366.rq,OK,250.2,100000
q00367.rq,OK,6.0,4061
q00368.rq,OK,431.2,100000
q00369.rq,OK,96.3,100000
q00370.rq,OK,114.4,100000
q00371.rq,OK,36.9,36205
q00372.rq,OK,430.6,100000
q00373.rq,OK,3.2,32
q00374.rq,OK,981.4,100000
q00375.rq,OK,930.7,100000
q00376.rq,OK,5.2,128
q00377.rq,OK,1016.3,100000
q00378.rq,OK,273.6,100000
q00379.rq,OK,324.1,100000
q00380.rq,OK,0.9,40
q00381.rq,OK,73.9,13307
q00382.rq,OK,0.8,58
q00383.rq,OK,168.1,76131
q00384.rq,OK,186.3,76131
q00385.rq,OK,586.9,100000
q00386.rq,OK,624.0,100000
q00387.rq,OK,934.6,100000
q00388.rq,OK,2.6,149
q00389.rq,OK,0.8,149
q00390.rq,OK,0.8,149
q00391.rq,OK,486.4,100000
q00392.rq,OK,553.2,100000
q00393.rq,OK,1.6,179
q00394.rq,OK,607.3,100000
q00395.rq,OK,570.0,100000
q00396.rq,OK,557.5,100000
q00397.rq,OK,424.7,100000
q00398.rq,OK,406.0,100000
q00399.rq,OK,611.1,100000
q00400.rq,OK,413.7,100000
q00401.rq,OK,425.9,100000
q00402.rq,OK,430.8,100000
q00403.rq,OK,434.7,100000
q00404.rq,OK,417.4,100000
q00405.rq,OK,0.8,0
q00406.rq,OK,414.6,100000
q00407.rq,OK,409.1,100000
q00408.rq,OK,1613.9,100000
q00409.rq,OK,0.9,0
q00410.rq,OK,414.1,100000
q00411.rq,OK,425.6,100000
q00412.rq,OK,75.6,100000
q00413.rq,OK,97.6,100000
q00414.rq,OK,168.5,100000
q00415.rq,OK,881.2,100000
q00416.rq,OK,127.1,100000
q00417.rq,OK,137.9,100000
q00418.rq,OK,187.9,100000
q00419.rq,OK,96.1,100000
q00420.rq,OK,117.7,100000
q00421.rq,OK,1112.5,100000
q00422.rq,OK,878.5,100000
q00423.rq,OK,947.3,100000
q00424.rq,OK,422.9,100000
q00425.rq,OK,459.8,100000
q00426.rq,OK,976.7,100000
q00427.rq,OK,8.7,340
q00428.rq,OK,300.6,100000
q00429.rq,OK,291.0,100000
q00430.rq,OK,306.2,100000
q00431.rq,OK,241.9,100000
q00432.rq,OK,966.8,100000
q00433.rq,OK,892.1,100000
q00434.rq,OK,398.4,100000
q00435.rq,OK,294.4,100000
q00436.rq,OK,884.3,100000
q00437.rq,OK,34.8,4033
q00438.rq,OK,0.6,0
q00439.rq,OK,186.8,100000
q00440.rq,OK,202.0,100000
q00441.rq,OK,908.4,100000
q00442.rq,OK,885.2,100000
q00443.rq,OK,163.7,100000
q00444.rq,OK,69.9,100000
q00445.rq,OK,280.1,100000
q00446.rq,OK,258.2,100000
q00447.rq,OK,230.6,100000
q00448.rq,OK,160.9,100000
q00449.rq,ERROR,473.2,0
q00450.rq,OK,80.4,16069
q00451.rq,OK,350.5,100000
q00452.rq,OK,224.0,100000
q00453.rq,OK,97.2,100000
q00454.rq,OK,189.5,100000
q00455.rq,OK,80.8,100000
q00456.rq,OK,132.5,100000
q00457.rq,OK,8.8,762
q00458.rq,OK,2.0,84
q00459.rq,OK,98.6,100000
q00460.rq,OK,133.4,100000
q00461.rq,OK,55.4,100000
q00462.rq,OK,55.0,100000
q00463.rq,OK,52.5,100000
q00464.rq,OK,104.2,100000
q00465.rq,OK,128.1,100000
q00466.rq,OK,135.7,100000
q00467.rq,OK,56.7,100000
q00468.rq,OK,377.6,100000
q00469.rq,OK,198.9,100000
q00470.rq,OK,1.1,95
q00471.rq,OK,167.4,100000
q00472.rq,OK,157.0,100000
q00473.rq,OK,981.2,22
q00474.rq,OK,0.5,7
q00475.rq,OK,124.6,100000
q00476.rq,OK,16.2,7213
q00477.rq,OK,1.8,851
q00478.rq,OK,1.5,667
q00479.rq,OK,0.3,0
q00480.rq,OK,0.2,0
q00481.rq,OK,189.2,100000
q00482.rq,OK,130.7,100000
q00483.rq,OK,89.9,100000
q00484.rq,OK,1.0,2
q00485.rq,OK,2.0,67
q00486.rq,OK,19.7,2567
q00487.rq,OK,877.0,100000
q00488.rq,OK,0.8,0
q00489.rq,OK,87.4,100000
q00490.rq,OK,103.2,100000
q00491.rq,OK,2.0,0
q00492.rq,OK,162.2,100000
q00493.rq,OK,102.8,100000
q00494.rq,OK,207.1,100000
q00495.rq,OK,135.1,100000
q00496.rq,OK,259.5,100000
q00497.rq,OK,159.3,100000
q00498.rq,OK,166.2,100000
q00499.rq,OK,88.7,100000
q00500.rq,OK,55.6,100000
q00501.rq,OK,89.8,100000
q00502.rq,OK,29.8,21638
q00503.rq,OK,134.4,100000
q00504.rq,OK,104.5,100000
q00505.rq,OK,87.0,100000
q00506.rq,OK,5.9,155
q00507.rq,OK,99.9,100000
q00508.rq,OK,130.4,100000
q00509.rq,OK,101.6,100000
q00510.rq,OK,96.3,100000
q00511.rq,OK,0.8,0
q00512.rq,OK,215.3,100000
q00513.rq,OK,153.4,100000
q00514.rq,OK,455.3,100000
q00515.rq,OK,87.4,39307
q00516.rq,OK,223.1,100000
q00517.rq,OK,237.6,100000
q00518.rq,ERROR,1096.0,0
q00519.rq,OK,0.9,180
q00520.rq,ERROR,539.8,0
q00521.rq,OK,195.3,100000
q00522.rq,OK,57.2,100000
q00523.rq,OK,0.8,0
q00524.rq,OK,0.9,291
q00525.rq,OK,134.0,100000
q00526.rq,OK,4.9,1105
q00527.rq,OK,115.2,100000
q00528.rq,OK,131.0,100000
q00529.rq,OK,0.9,33
q00530.rq,OK,139.9,100000
q00531.rq,OK,205.4,100000
q00532.rq,OK,59.1,100000
q00533.rq,OK,300.3,100000
q00534.rq,OK,100.6,100000
q00535.rq,OK,875.3,100000
q00536.rq,OK,1.0,2
q00537.rq,OK,875.5,100000
q00538.rq,OK,74.7,100000
q00539.rq,OK,886.5,100000
q00540.rq,OK,18.0,24594
q00541.rq,OK,100.3,100000
q00542.rq,OK,63.0,100000
q00543.rq,OK,55.1,100000
q00544.rq,OK,78.1,100000
q00545.rq,ERROR,131.0,0
q00546.rq,ERROR,2462.4,0
q00547.rq,ERROR,411.0,0
q00548.rq,OK,396.9,100000
q00549.rq,OK,0.6,0
q00550.rq,OK,0.4,0
q00551.rq,OK,0.5,50
q00552.rq,OK,0.5,7
q00553.rq,OK,127.2,100000
q00554.rq,OK,62.7,100000
q00555.rq,OK,4.4,799
q00556.rq,OK,882.5,100000
q00557.rq,OK,882.4,100000
q00558.rq,OK,2.4,102
q00559.rq,OK,0.6,100
q00560.rq,OK,26.3,10151
q00561.rq,OK,865.5,100000
q00562.rq,OK,331.3,100000
q00563.rq,OK,1.5,2500
q00564.rq,OK,0.5,3
q00565.rq,OK,144.5,100000
q00566.rq,OK,52.7,100000
q00567.rq,OK,1.9,247
q00568.rq,OK,32.2,23552
q00569.rq,OK,60.2,100000
q00570.rq,OK,518.9,100000
q00571.rq,OK,0.9,0
q00572.rq,OK,0.8,63
q00573.rq,OK,0.9,198
q00574.rq,OK,222.4,100000
q00575.rq,OK,51.9,100000
q00576.rq,OK,170.9,100000
q00577.rq,OK,0.9,0
q00578.rq,OK,5.7,1183
q00579.rq,OK,100.3,39325
q00580.rq,OK,218.9,100000
q00581.rq,OK,53.1,100000
q00582.rq,OK,1.0,0
q00583.rq,OK,332.3,100000
q00584.rq,OK,10.5,2122
q00585.rq,OK,146.0,100000
q00586.rq,OK,883.4,100000
q00587.rq,OK,1.2,258
q00588.rq,OK,1.7,2120
q00589.rq,OK,0.6,81
q00590.rq,OK,0.3,4
q00591.rq,OK,0.2,0
q00592.rq,OK,0.3,0
q00593.rq,OK,243.9,100000
q00594.rq,OK,186.5,100000
q00595.rq,OK,273.8,100000
q00596.rq,OK,304.6,100000
q00597.rq,OK,238.6,100000
q00598.rq,OK,521.0,100000
q00599.rq,OK,198.4,100000
q00600.rq,OK,399.7,100000
q00601.rq,OK,326.7,100000
q00602.rq,OK,272.9,100000
q00603.rq,OK,150.9,100000
q00604.rq,OK,4142.9,100000
q00605.rq,OK,173.1,100000
q00606.rq,OK,93.1,100000
q00607.rq,OK,92.5,100000
q00608.rq,OK,89.9,100000
q00609.rq,OK,175.3,100000
q00610.rq,OK,92.7,100000
q00611.rq,OK,95.5,100000
q00612.rq,OK,92.5,100000
q00613.rq,OK,131.4,100000
q00614.rq,OK,426.6,100000
q00615.rq,OK,226.9,100000
q00616.rq,OK,919.2,100000
q00617.rq,OK,864.5,100000
q00618.rq,OK,966.0,100000
q00619.rq,OK,1.2,183
q00620.rq,OK,106.0,100000
q00621.rq,OK,45.0,100000
q00622.rq,OK,12.5,2465
q00623.rq,OK,435.9,100000
q00624.rq,OK,46.7,100000
q00625.rq,OK,48.9,100000
q00626.rq,OK,15.8,7142
q00627.rq,OK,1.0,400
q00628.rq,OK,0.4,50
q00629.rq,OK,124.2,100000
q00630.rq,OK,23.3,14603
q00631.rq,OK,236.7,100000
q00632.rq,OK,910.1,100000
q00633.rq,ERROR,2946.1,0
q00634.rq,OK,1.0,428
q00635.rq,ERROR,1661.3,0
q00636.rq,OK,1106.7,100000
q00637.rq,ERROR,1409.2,0
q00638.rq,OK,87.8,100000
q00639.rq,OK,5316.3,100000
q00640.rq,OK,217.4,100000
q00641.rq,OK,292.6,100000
q00642.rq,OK,84.8,100000
q00643.rq,OK,194.7,100000
q00644.rq,OK,55.3,100000
q00645.rq,OK,884.7,100000
q00646.rq,OK,5.3,8
q00647.rq,OK,1066.7,100000
q00648.rq,OK,79.1,100000
q00649.rq,OK,0.6,0
q00650.rq,OK,0.4,0
q00651.rq,OK,253.2,100000
q00652.rq,OK,233.7,100000
q00653.rq,OK,129.4,100000
q00654.rq,OK,109.4,100000
q00655.rq,OK,111.7,100000
q00656.rq,OK,36.5,130
q00657.rq,OK,892.0,100000
q00658.rq,OK,0.8,2
q00659.rq,ERROR,516.1,0
q00660.rq,OK,106.4,100000
q00661.rq,OK,101.6,100000
q00662.rq,OK,284.8,100000
q00663.rq,OK,192.4,100000
q00664.rq,OK,1200.9,100000
q00665.rq,OK,120.5,71509
q00666.rq,OK,2.0,44
q00667.rq,OK,305.7,100000
q00668.rq,OK,207.5,100000
q00669.rq,OK,120.3,100000
q00670.rq,OK,1034.1,100000
q00671.rq,OK,1004.1,100000
q00672.rq,OK,997.9,100000
q00673.rq,OK,6.2,110
q00674.rq,OK,0.5,6
q00675.rq,OK,165.9,100000
q00676.rq,OK,2.0,162
q00677.rq,OK,4.8,62
q00678.rq,OK,262.0,100000
q00679.rq,OK,2716.3,259
q00680.rq,OK,0.6,8
q00681.rq,OK,949.2,100000
