query,status,ms,results
q00295.rq,OK,2.4,1791
q00296.rq,OK,46.0,100000
q00297.rq,OK,991.8,100000
q00298.rq,OK,2.3,25
q00299.rq,OK,378.1,100000
q00300.rq,OK,42.9,2393
q00301.rq,OK,418.2,100000
q00302.rq,OK,2.9,13
q00303.rq,OK,295.4,100000
q00304.rq,OK,280.1,100000
q00305.rq,OK,1.2,358
q00306.rq,OK,163.4,100000
q00307.rq,OK,946.6,100000
q00308.rq,OK,9.7,124
q00309.rq,OK,405.6,100000
q00310.rq,OK,46.6,100000
q00311.rq,OK,56.4,100000
q00312.rq,OK,46.3,100000
q00313.rq,OK,446.5,100000
q00314.rq,OK,6.9,159
q00315.rq,OK,79.1,100000
q00316.rq,OK,13.3,167
q00317.rq,OK,886.2,100000
q00318.rq,OK,30.8,3402
q00319.rq,OK,2.3,21
q00320.rq,OK,51.2,100000
q00321.rq,OK,155.1,100000
q00322.rq,OK,49.2,100000
q00323.rq,OK,2.8,112
q00324.rq,OK,32.5,430
q00325.rq,OK,56.1,100000
q00326.rq,OK,133.7,12026
q00327.rq,OK,878.9,100000
q00328.rq,OK,22.7,580
q00329.rq,OK,54.9,100000
q00330.rq,OK,46.4,100000
q00331.rq,OK,161.7,100000
q00332.rq,OK,291.6,100000
q00333.rq,OK,250.6,100000
q00334.rq,OK,3.6,665
q00335.rq,OK,59.7,100000
q00336.rq,OK,29.8,5683
q00337.rq,OK,156.6,100000
q00338.rq,OK,54516.6,100000
q00339.rq,OK,57.2,51224
q00340.rq,OK,66.7,100000
q00341.rq,OK,52.6,100000
q00342.rq,OK,42.4,100000
q00343.rq,OK,126.2,100000
q00344.rq,OK,24.4,13319
q00345.rq,OK,14.6,8760
q00346.rq,OK,3312.4,51
q00347.rq,OK,3287.8,1
q00348.rq,OK,12.8,4814
q00349.rq,OK,305.5,100000
q00350.rq,OK,1.1,75
q00351.rq,OK,933.1,100000
q00352.rq,OK,69.7,100000
q00353.rq,OK,1761.8,12203
q00354.rq,OK,3776.5,13087
q00355.rq,OK,1309.8,100000
q00356.rq,OK,3777.1,8504
q00357.rq,OK,4591.6,1327
q00358.rq,OK,4974.9,109
q00359.rq,OK,193.2,100000
q00360.rq,OK,3318.6,10
q00361.rq,OK,384.8,100000
q00362.rq,OK,3.3,0
q00363.rq,OK,278.8,100000
q00364.rq,OK,250.3,100000
q00365.rq,OK,239.4,100000
q00366.rq,OK,249.5,100000
q00367.rq,OK,5.6,4061
q00368.rq,OK,424.7,100000
q00369.rq,OK,91.8,100000
q00370.rq,OK,108.6,100000
q00371.rq,OK,33.0,36205
q00372.rq,OK,423.4,100000
q00373.rq,OK,2.9,32
q00374.rq,OK,965.2,100000
q00375.rq,OK,937.6,100000
q00376.rq,OK,5.4,128
q00377.rq,OK,1030.8,100000
q00378.rq,OK,282.8,100000
q00379.rq,OK,326.9,100000
q00380.rq,OK,1.1,40
q00381.rq,OK,74.6,13307
q00382.rq,OK,0.8,58
q00383.rq,OK,171.9,76131
q00384.rq,OK,192.4,76131
q00385.rq,OK,599.5,100000
q00386.rq,OK,655.9,100000
q00387.rq,OK,937.0,100000
q00388.rq,OK,2.5,149
q00389.rq,OK,1.0,149
q00390.rq,OK,0.7,149
q00391.rq,OK,484.9,100000
q00392.rq,OK,555.1,100000
q00393.rq,OK,1.4,179
q00394.rq,OK,625.8,100000
q00395.rq,OK,593.6,100000
q00396.rq,OK,570.5,100000
q00397.rq,OK,444.8,100000
q00398.rq,OK,439.3,100000
q00399.rq,OK,626.3,100000
q00400.rq,OK,441.0,100000
q00401.rq,OK,427.3,100000
q00402.rq,OK,438.4,100000
q00403.rq,OK,422.3,100000
q00404.rq,OK,435.2,100000
q00405.rq,OK,0.8,0
q00406.rq,OK,438.4,100000
q00407.rq,OK,393.8,100000
q00408.rq,OK,1617.6,100000
q00409.rq,OK,1.0,0
q00410.rq,OK,438.3,100000
q00411.rq,OK,426.4,100000
q00412.rq,OK,77.1,100000
q00413.rq,OK,76.9,100000
q00414.rq,OK,187.0,100000
q00415.rq,OK,895.5,100000
q00416.rq,OK,138.8,100000
q00417.rq,OK,138.3,100000
q00418.rq,OK,197.8,100000
q00419.rq,OK,107.3,100000
q00420.rq,OK,149.6,100000
q00421.rq,OK,1116.4,100000
q00422.rq,OK,919.0,100000
q00423.rq,OK,928.1,100000
q00424.rq,OK,439.9,100000
q00425.rq,OK,467.1,100000
q00426.rq,OK,982.8,100000
q00427.rq,OK,8.6,340
q00428.rq,OK,335.2,100000
q00429.rq,OK,302.8,100000
q00430.rq,OK,282.8,100000
q00431.rq,OK,246.9,100000
q00432.rq,OK,979.7,100000
q00433.rq,OK,888.4,100000
q00434.rq,OK,420.0,100000
q00435.rq,OK,261.1,100000
q00436.rq,OK,921.7,100000
q00437.rq,OK,33.9,4033
q00438.rq,OK,2.8,0
q00439.rq,OK,146.4,100000
q00440.rq,OK,217.9,100000
q00441.rq,OK,900.4,100000
q00442.rq,OK,926.6,100000
q00443.rq,OK,138.9,100000
q00444.rq,OK,89.1,100000
q00445.rq,OK,270.4,100000
q00446.rq,OK,251.9,100000
q00447.rq,OK,229.6,100000
q00448.rq,OK,154.8,100000
q00449.rq,ERROR,488.5,0
q00450.rq,OK,82.6,16069
q00451.rq,OK,342.8,100000
q00452.rq,OK,214.5,100000
q00453.rq,OK,87.6,100000
q00454.rq,OK,181.2,100000
q00455.rq,OK,81.3,100000
q00456.rq,OK,150.5,100000
q00457.rq,OK,8.8,762
q00458.rq,OK,2.1,84
q00459.rq,OK,89.5,100000
q00460.rq,OK,144.4,100000
q00461.rq,OK,56.9,100000
q00462.rq,OK,59.0,100000
q00463.rq,OK,56.3,100000
q00464.rq,OK,105.0,100000
q00465.rq,OK,128.5,100000
q00466.rq,OK,133.4,100000
q00467.rq,OK,62.1,100000
q00468.rq,OK,390.5,100000
q00469.rq,OK,175.1,100000
q00470.rq,OK,1.1,95
q00471.rq,OK,142.7,100000
q00472.rq,OK,160.1,100000
q00473.rq,OK,957.3,22
q00474.rq,OK,0.7,7
q00475.rq,OK,128.5,100000
q00476.rq,OK,15.9,7213
q00477.rq,OK,1.9,851
q00478.rq,OK,1.6,667
q00479.rq,OK,0.3,0
q00480.rq,OK,0.3,0
q00481.rq,OK,142.4,100000
q00482.rq,OK,142.2,100000
q00483.rq,OK,91.1,100000
q00484.rq,OK,0.9,2
q00485.rq,OK,1.9,67
q00486.rq,OK,20.5,2567
q00487.rq,OK,906.4,100000
q00488.rq,OK,0.8,0
q00489.rq,OK,80.7,100000
q00490.rq,OK,108.7,100000
q00491.rq,OK,2.2,0
q00492.rq,OK,170.6,100000
q00493.rq,OK,77.5,100000
q00494.rq,OK,214.5,100000
q00495.rq,OK,121.1,100000
q00496.rq,OK,228.8,100000
q00497.rq,OK,138.5,100000
q00498.rq,OK,168.5,100000
q00499.rq,OK,89.4,100000
q00500.rq,OK,53.6,100000
q00501.rq,OK,90.0,100000
q00502.rq,OK,29.8,21638
q00503.rq,OK,103.0,100000
q00504.rq,OK,106.8,100000
q00505.rq,OK,87.9,100000
q00506.rq,OK,6.0,155
q00507.rq,OK,79.9,100000
q00508.rq,OK,140.5,100000
q00509.rq,OK,76.7,100000
q00510.rq,OK,104.6,100000
q00511.rq,OK,0.8,0
q00512.rq,OK,225.8,100000
q00513.rq,OK,151.6,100000
q00514.rq,OK,465.0,100000
q00515.rq,OK,86.0,39307
q00516.rq,OK,226.1,100000
q00517.rq,OK,236.0,100000
q00518.rq,ERROR,1124.0,0
q00519.rq,OK,1.1,180
q00520.rq,ERROR,556.6,0
q00521.rq,OK,200.0,100000
q00522.rq,OK,56.9,100000
q00523.rq,OK,0.8,0
q00524.rq,OK,0.8,291
q00525.rq,OK,133.3,100000
q00526.rq,OK,4.9,1105
q00527.rq,OK,113.8,100000
q00528.rq,OK,134.2,100000
q00529.rq,OK,0.9,33
q00530.rq,OK,146.5,100000
q00531.rq,OK,197.5,100000
q00532.rq,OK,61.9,100000
q00533.rq,OK,301.3,100000
q00534.rq,OK,100.2,100000
q00535.rq,OK,830.7,100000
q00536.rq,OK,0.8,2
q00537.rq,OK,835.9,100000
q00538.rq,OK,69.1,100000
q00539.rq,OK,834.4,100000
q00540.rq,OK,18.2,24594
q00541.rq,OK,90.1,100000
q00542.rq,OK,65.7,100000
q00543.rq,OK,53.8,100000
q00544.rq,OK,82.1,100000
q00545.rq,ERROR,88.4,0
q00546.rq,ERROR,2510.9,0
q00547.rq,ERROR,389.7,0
q00548.rq,OK,415.1,100000
q00549.rq,OK,0.6,0
q00550.rq,OK,0.4,0
q00551.rq,OK,0.5,50
q00552.rq,OK,0.4,7
q00553.rq,OK,129.1,100000
q00554.rq,OK,65.1,100000
q00555.rq,OK,4.5,799
q00556.rq,OK,900.9,100000
q00557.rq,OK,833.2,100000
q00558.rq,OK,2.3,102
q00559.rq,OK,2.2,100
q00560.rq,OK,27.5,10151
q00561.rq,OK,835.1,100000
q00562.rq,OK,351.2,100000
q00563.rq,OK,1.7,2500
q00564.rq,OK,0.7,3
q00565.rq,OK,130.9,100000
q00566.rq,OK,57.5,100000
q00567.rq,OK,1.9,247
q00568.rq,OK,34.7,23552
q00569.rq,OK,57.1,100000
q00570.rq,OK,527.9,100000
q00571.rq,OK,0.8,0
q00572.rq,OK,0.7,63
q00573.rq,OK,0.8,198
q00574.rq,OK,210.3,100000
q00575.rq,OK,48.9,100000
q00576.rq,OK,173.1,100000
q00577.rq,OK,0.9,0
q00578.rq,OK,5.7,1183
q00579.rq,OK,99.5,39325
q00580.rq,OK,234.7,100000
q00581.rq,OK,51.7,100000
q00582.rq,OK,0.9,0
q00583.rq,OK,238.9,100000
q00584.rq,OK,10.6,2122
q00585.rq,OK,136.3,100000
q00586.rq,OK,900.5,100000
q00587.rq,OK,1.2,258
q00588.rq,OK,2.0,2120
q00589.rq,OK,0.6,81
q00590.rq,OK,0.5,4
q00591.rq,OK,0.2,0
q00592.rq,OK,0.3,0
q00593.rq,OK,247.7,100000
q00594.rq,OK,184.7,100000
q00595.rq,OK,232.2,100000
q00596.rq,OK,312.2,100000
q00597.rq,OK,222.0,100000
q00598.rq,OK,546.6,100000
q00599.rq,OK,181.8,100000
q00600.rq,OK,422.1,100000
q00601.rq,OK,295.4,100000
q00602.rq,OK,278.9,100000
q00603.rq,OK,149.1,100000
q00604.rq,OK,4452.5,100000
q00605.rq,OK,146.3,100000
q00606.rq,OK,99.6,100000
q00607.rq,OK,81.5,100000
q00608.rq,OK,98.1,100000
q00609.rq,OK,119.3,100000
q00610.rq,OK,98.1,100000
q00611.rq,OK,77.6,100000
q00612.rq,OK,99.8,100000
q00613.rq,OK,108.9,100000
q00614.rq,OK,383.4,100000
q00615.rq,OK,165.3,100000
q00616.rq,OK,932.1,100000
q00617.rq,OK,812.9,100000
q00618.rq,OK,965.8,100000
q00619.rq,OK,1.1,183
q00620.rq,OK,105.5,100000
q00621.rq,OK,45.2,100000
q00622.rq,OK,12.9,2465
q00623.rq,OK,427.4,100000
q00624.rq,OK,48.6,100000
q00625.rq,OK,44.4,100000
q00626.rq,OK,16.3,7142
q00627.rq,OK,1.1,400
q00628.rq,OK,0.4,50
q00629.rq,OK,103.7,100000
q00630.rq,OK,22.8,14603
q00631.rq,OK,209.8,100000
q00632.rq,OK,915.3,100000
q00633.rq,ERROR,2912.4,0
q00634.rq,OK,1.0,428
q00635.rq,ERROR,1808.9,0
q00636.rq,OK,1128.2,100000
q00637.rq,ERROR,1512.3,0
q00638.rq,OK,74.5,100000
q00639.rq,OK,5613.0,100000
q00640.rq,OK,225.1,100000
q00641.rq,OK,289.3,100000
q00642.rq,OK,77.2,100000
q00643.rq,OK,155.5,100000
q00644.rq,OK,56.5,100000
q00645.rq,OK,832.9,100000
q00646.rq,OK,5.5,8
