query,status,ms,results
q00253.rq,ERROR,383.2,0
q00254.rq,OK,4414.1,36826
q00255.rq,OK,9719.6,1679
q00256.rq,OK,15526.1,1698
q00257.rq,ERROR,1038.5,0
q00258.rq,OK,799.8,992
q00259.rq,OK,676.9,100000
q00260.rq,ERROR,1765.0,0
q00261.rq,OK,5494.9,599
q00262.rq,OK,5385.0,681
q00263.rq,OK,9307.4,100000
q00264.rq,OK,1417.2,324
q00265.rq,OK,79.5,100000
q00266.rq,ERROR,3798.3,0
q00267.rq,OK,681.2,100000
q00268.rq,ERROR,3767.6,0
q00269.rq,ERROR,681.5,0
q00270.rq,ERROR,439.7,0
q00271.rq,OK,3442.9,100000
q00272.rq,ERROR,7988.9,0
q00273.rq,ERROR,5317.4,0
q00274.rq,OK,9100.6,100000
q00275.rq,OK,709.0,100000
q00276.rq,ERROR,3753.8,0
q00277.rq,OK,246.8,100000
q00278.rq,ERROR,3944.0,0
q00279.rq,OK,92.2,100000
q00280.rq,OK,47.9,100000
q00281.rq,ERROR,5147.5,0
q00282.rq,OK,176.3,100000
q00283.rq,ERROR,8520.3,0
q00284.rq,OK,17937.4,70988
q00285.rq,OK,50.2,116
q00286.rq,ERROR,9796.0,0
q00287.rq,ERROR,4283.7,0
q00288.rq,OK,269.9,100000
q00289.rq,OK,575.7,2
q00290.rq,OK,1027.9,336
q00291.rq,ERROR,9280.7,0
q00292.rq,OK,11446.9,3875
q00293.rq,ERROR,430.1,0
q00294.rq,ERROR,134.7,0
q00295.rq,ERROR,134.8,0
q00296.rq,ERROR,134.4,0
q00297.rq,ERROR,135.0,0
q00298.rq,ERROR,134.6,0
q00299.rq,ERROR,135.2,0
q00300.rq,ERROR,135.9,0
q00301.rq,OK,6495.0,4479
q00302.rq,OK,6560.2,88
q00303.rq,OK,10024.3,100000
q00304.rq,OK,2711.0,3052
q00305.rq,ERROR,10566.0,0
q00306.rq,ERROR,1043.0,0
q00307.rq,OK,28.9,1
q00308.rq,ERROR,1036.7,0
q00309.rq,OK,7833.5,334
q00310.rq,OK,6219.3,797
q00311.rq,OK,6940.9,0
q00312.rq,OK,6718.9,207
q00313.rq,ERROR,1035.4,0
q00314.rq,OK,2671.4,100000
q00315.rq,ERROR,1489.7,0
q00316.rq,OK,1946.8,8639
q00317.rq,OK,3085.4,12388
q00318.rq,ERROR,1883.4,0
q00319.rq,ERROR,297.8,0
q00320.rq,OK,9787.9,100000
q00321.rq,ERROR,16429.1,0
q00322.rq,OK,71.1,100000
q00323.rq,OK,469.4,100000
q00324.rq,OK,485.5,100000
q00325.rq,OK,9539.5,100000
q00326.rq,OK,19.3,369
q00327.rq,OK,22.9,515
q00328.rq,OK,2770.3,100000
q00329.rq,OK,13388.9,116
q00330.rq,OK,3018.7,100000
q00331.rq,ERROR,1105.9,0
q00332.rq,ERROR,9315.3,0
q00333.rq,OK,182.3,100000
q00334.rq,ERROR,2535.8,0
q00335.rq,OK,1673.0,22
q00336.rq,OK,215.2,100000
q00337.rq,ERROR,438.1,0
q00338.rq,OK,955.6,100000
q00339.rq,OK,17.4,665
q00340.rq,OK,11668.7,63520
q00341.rq,OK,1537.6,41121
q00342.rq,ERROR,1895.3,0
q00343.rq,OK,1669.3,13741
q00344.rq,OK,1553.8,100000
q00345.rq,OK,1023.1,100000
q00346.rq,OK,3672.2,100000
q00347.rq,OK,50.2,100000
q00348.rq,OK,6605.5,100000
q00349.rq,OK,808.4,100000
q00350.rq,OK,10071.4,12584
q00351.rq,OK,422.3,21713
q00352.rq,OK,464.0,22878
q00353.rq,OK,16683.5,18915
q00354.rq,OK,17917.0,19145
q00355.rq,OK,20159.4,11460
q00356.rq,OK,1113.1,59131
q00357.rq,ERROR,1037.2,0
q00358.rq,ERROR,627.8,0
q00359.rq,OK,3688.0,100000
q00360.rq,OK,7141.9,100000
q00361.rq,OK,7311.6,100000
q00362.rq,ERROR,20281.0,0
q00363.rq,OK,8753.0,100000
q00364.rq,OK,9039.2,100000
q00365.rq,OK,7414.8,100000
q00366.rq,OK,15192.6,100000
q00367.rq,OK,15312.2,100000
q00368.rq,ERROR,381.6,0
q00369.rq,ERROR,575.0,0
q00370.rq,OK,778.2,100000
q00371.rq,OK,495.9,100000
q00372.rq,OK,4043.2,100000
q00373.rq,OK,601.2,100000
q00374.rq,OK,657.2,100000
q00375.rq,OK,869.7,100000
q00376.rq,OK,5773.5,100000
q00377.rq,OK,7708.4,100000
q00378.rq,OK,11521.9,100000
q00379.rq,OK,10948.2,100000
q00380.rq,OK,13979.1,100000
q00381.rq,OK,33783.7,100000
q00382.rq,OK,10880.3,100000
q00383.rq,OK,819.1,100000
q00384.rq,OK,1983.0,100000
q00385.rq,OK,1399.3,100000
q00386.rq,OK,8254.6,100000
q00387.rq,OK,11943.2,100000
q00388.rq,OK,11156.5,100000
q00389.rq,OK,501.2,100000
q00390.rq,OK,827.1,100000
q00391.rq,OK,9966.6,100000
q00392.rq,OK,789.2,100000
q00393.rq,OK,3563.5,100000
q00394.rq,OK,10464.1,100000
q00395.rq,OK,2676.1,100000
q00396.rq,OK,5836.2,100000
q00397.rq,OK,19924.5,100000
q00398.rq,OK,9734.4,100000
q00399.rq,OK,16180.4,100000
q00400.rq,OK,7519.8,100000
q00401.rq,OK,522.0,100000
q00402.rq,OK,12440.2,100000
q00403.rq,OK,4999.3,100000
q00404.rq,OK,5673.0,100000
q00405.rq,OK,1884.3,100000
q00406.rq,OK,11324.5,100000
q00407.rq,ERROR,1146.5,0
q00408.rq,OK,1063.2,100000
q00409.rq,OK,4650.7,100000
q00410.rq,OK,10494.9,100000
q00411.rq,OK,7233.4,100000
q00412.rq,OK,5246.6,100000
q00413.rq,OK,10548.9,100000
q00414.rq,OK,11212.1,100000
q00415.rq,OK,7093.1,100000
q00416.rq,ERROR,7531.5,0
q00417.rq,OK,2538.2,100000
q00418.rq,ERROR,534.6,0
q00419.rq,OK,1453.3,100000
q00420.rq,OK,3031.8,100000
q00421.rq,OK,21770.8,100000
q00422.rq,OK,13571.8,100000
q00423.rq,OK,16237.6,100000
q00424.rq,OK,8132.2,100000
q00425.rq,OK,5132.8,100000
q00426.rq,OK,10877.2,100000
q00427.rq,OK,8061.2,100000
q00428.rq,OK,11734.8,100000
q00429.rq,OK,5801.4,100000
q00430.rq,OK,448.1,100000
q00431.rq,OK,520.6,100000
q00432.rq,OK,2777.5,100000
q00433.rq,OK,598.6,100000
q00434.rq,OK,9249.3,0
q00435.rq,OK,1331.8,188
q00436.rq,OK,9285.2,190
q00437.rq,OK,222.8,189
q00438.rq,OK,17.4,192
q00439.rq,OK,0.8,192
q00440.rq,OK,0.4,146
q00441.rq,OK,4288.0,100000
q00442.rq,OK,188.1,74706
q00443.rq,OK,2778.2,27
q00444.rq,OK,46.3,35
q00445.rq,ERROR,1862.4,0
q00446.rq,OK,1.8,265
q00447.rq,OK,13766.7,45355
q00448.rq,OK,10391.1,25507
q00449.rq,OK,2762.4,1598
q00450.rq,OK,344.5,100000
q00451.rq,OK,9452.7,100000
q00452.rq,OK,18585.9,100000
q00453.rq,OK,25599.0,100000
q00454.rq,OK,7723.5,100000
q00455.rq,OK,17553.1,100000
q00456.rq,OK,13707.8,1528
q00457.rq,ERROR,1336.3,0
q00458.rq,ERROR,441.1,0
q00459.rq,ERROR,437.3,0
q00460.rq,ERROR,444.4,0
q00461.rq,ERROR,1339.7,0
q00462.rq,ERROR,1326.4,0
q00463.rq,ERROR,1349.1,0
q00464.rq,ERROR,1019.1,0
q00465.rq,ERROR,1026.6,0
q00466.rq,ERROR,1017.5,0
q00467.rq,ERROR,1024.8,0
q00468.rq,ERROR,1053.5,0
q00469.rq,ERROR,2492.9,0
q00470.rq,OK,3852.4,1882
q00471.rq,ERROR,2769.0,0
q00472.rq,OK,8703.7,88
q00473.rq,ERROR,1315.8,0
q00474.rq,OK,13504.9,623
q00475.rq,OK,585.1,100000
q00476.rq,OK,4951.8,18
q00477.rq,ERROR,2624.3,0
q00478.rq,OK,4.9,4098
q00479.rq,OK,3948.5,13
